K6378K03R00B  C2003 09 09.83803 17 27 46.20 +01 36 39.1                di4592A50
K6378K03R00B  C2003 09 09.83985 17 27 46.33 +01 36 51.3                di4592A50
K6378K03R00B  C2003 09 09.84112 17 27 46.36 +01 36 57.3                di4592A50
K6378K03R00B  C2003 09 09.86372 17 27 48.62 +01 39 17.8          17.3 Rri4592938
K6378K03R00B  C2003 09 09.87228 17 27 49.02 +01 40 06.4          17.3 Rri4592938
K6378K03R00B  C2003 09 09.88424 17 27 49.35 +01 41 16.5          17.1 Rri4592938
K6378K03R00B  C2003 09 09.90760 17 27 50.39 +01 43 30.9          17.0 Rri4592938
K6378K03R00B  C2003 09 09.92003 17 27 50.88 +01 44 42.2          16.9 Rri4592938
K6378K03R00B  C2003 09 12.86101 17 31 05.90 +06 42 38.8          16.9 Rri4592938
K6378K03R00B  C2003 09 12.87573 17 31 06.63 +06 44 11.7          17.3 Rri4592938
K6378K03R00B  C2003 09 12.88789 17 31 07.29 +06 45 29.3          17.1 Rri4592938
K6378K03R00B  C2003 09 14.78058917 33 29.90 +10 12 47.3                oj0486084
K6378K03R00B  C2003 09 14.80037 17 33 31.89 +10 15 23.4          16.6 Rri4592170
K6378K03R00B  C2003 09 14.80162 17 33 31.97 +10 15 32.4          16.6 Rri4592170
K6378K03R00B  C2003 09 14.80286 17 33 32.04 +10 15 40.2          16.6 Rri4592170
K6378K03R00B  C2003 09 14.80410 17 33 32.10 +10 15 48.7          16.7 Rri4592170
K6378K03R00B  C2003 09 14.80534 17 33 32.19 +10 15 57.1          16.5 Rri4592170
K6378K03R00B  C2003 09 14.80656 17 33 32.24 +10 16 05.5          16.5 Rri4592170
K6378K03R00B 1C2003 09 15.45107 17 34 22.150+11 31 17.68         16.9 Rri4592413
K6378K03R00B 1C2003 09 15.45258 17 34 22.235+11 31 27.97         16.9 Rri4592413
K6378K03R00B 1C2003 09 15.45407 17 34 22.329+11 31 38.21         16.8 Rri4592413
K6378K03R00B  C2003 09 15.78248 17 34 51.44 +12 07 56.1          15.8 Rci4592163
K6378K03R00B  C2003 09 15.78350 17 34 51.46 +12 08 04.0                ci4592163
K6378K03R00B  C2003 09 15.78453 17 34 51.51 +12 08 11.0                ci4592163
K6378K03R00B  C2003 09 15.78556 17 34 51.56 +12 08 17.9                ci4593163
K6378K03R00B  C2003 09 15.78657 17 34 51.67 +12 08 24.6                ci4593163
K6378K03R00B  C2003 09 15.79356 17 34 51.76 +12 09 15.4          16.0 Rci4593215
K6378K03R00B  C2003 09 15.79406 17 34 51.78 +12 09 18.1          16.0 Rci4593215
K6378K03R00B  C2003 09 15.79446 17 34 51.81 +12 09 20.9          15.9 Rci4593215
K6378K03R00B  C2003 09 15.85314 17 34 56.24 +12 16 21.2          16.1 Rri4593938
K6378K03R00B  C2003 09 15.86613 17 34 57.01 +12 17 51.5          16.3 Rri4593938
